mmsi,postime,lat,lon,sog,cog,VesselType,Status,TrackID
374700000.0,2021-05-04 00:55:00,48.35733,-124.345245,13.7,114.1,70.0,0.0,0.0
374700000.0,2021-05-04 01:00:00,48.349325,-124.318285,13.6,114.1,70.0,0.0,0.0
374700000.0,2021-05-04 01:05:00,48.34228,-124.29459,13.25,114.25,70.0,0.0,0.0
374700000.0,2021-05-04 01:10:00,48.33539,-124.271395,13.3,113.75,70.0,0.0,0.0
374700000.0,2021-05-04 01:15:00,48.32705,-124.242205,13.2,112.95,70.0,0.0,0.0
374700000.0,2021-05-04 01:20:00,48.320615,-124.2196,13.15,113.35,70.0,0.0,0.0
374700000.0,2021-05-04 01:25:00,48.31398,-124.19641,13.3,114.8,70.0,0.0,0.0
374700000.0,2021-05-04 01:30:00,48.30444,-124.16915,13.2,117.9,70.0,0.0,0.0
374700000.0,2021-05-04 01:35:00,48.296415,-124.146505,13.25,118.0,70.0,0.0,0.0
374700000.0,2021-05-04 01:40:00,48.28824,-124.123595,13.55,118.45,70.0,0.0,0.0
374700000.0,2021-05-04 01:45:00,48.2787,-124.094365,13.2,114.3,70.0,0.0,0.0
374700000.0,2021-05-04 01:50:00,48.271885,-124.0719,13.3,115.8,70.0,0.0,0.0
374700000.0,2021-05-04 01:55:00,48.26424,-124.04838,13.7,116.25,70.0,0.0,0.0
374700000.0,2021-05-04 02:00:00,48.25515,-124.02116,14.1,115.9,70.0,0.0,0.0
374700000.0,2021-05-04 02:05:00,48.24733,-123.9927,14.35,111.8,70.0,0.0,0.0
374700000.0,2021-05-04 02:10:00,48.239325,-123.96281,14.5,111.5,70.0,0.0,0.0
374700000.0,2021-05-04 02:15:00,48.2331,-123.938225,14.3,109.6,70.0,0.0,0.0
374700000.0,2021-05-04 02:20:00,48.22925,-123.907185,14.15,91.95,70.0,0.0,0.0
374700000.0,2021-05-04 02:25:00,48.22877,-123.8811,14.3,91.55,70.0,0.0,0.0
374700000.0,2021-05-04 02:30:00,48.228155,-123.84888,14.3,91.9,70.0,0.0,0.0
374700000.0,2021-05-04 02:35:00,48.22727,-123.81923,14.6,93.2,70.0,0.0,0.0
374700000.0,2021-05-04 02:40:00,48.22594,-123.789795,14.9,94.0,70.0,0.0,0.0
374700000.0,2021-05-04 02:45:00,48.224885,-123.75615,14.75,89.5,70.0,0.0,0.0
374700000.0,2021-05-04 02:50:00,48.225315,-123.728995,15.05,88.7,70.0,0.0,0.0
374700000.0,2021-05-04 02:55:00,48.22625,-123.694485,15.0,86.6,70.0,0.0,0.0
374700000.0,2021-05-04 03:00:00,48.226885,-123.667785,14.45,89.9,70.0,0.0,0.0
374700000.0,2021-05-04 03:05:00,48.226955,-123.63529,14.45,89.9,70.0,0.0,0.0
374700000.0,2021-05-04 03:10:00,48.226915,-123.60253,14.8,90.55,70.0,0.0,0.0
374700000.0,2021-05-04 03:15:00,48.226735,-123.57588,15.05,91.25,70.0,0.0,0.0
374700000.0,2021-05-04 03:20:00,48.226745,-123.54145,15.2,88.5,70.0,0.0,0.0
374700000.0,2021-05-04 03:25:00,48.227195,-123.51388,14.9,89.25,70.0,0.0,0.0
374700000.0,2021-05-04 03:30:00,48.22777,-123.480125,14.3,83.7,70.0,0.0,0.0
374700000.0,2021-05-04 03:35:00,48.23532,-123.45279,12.25,46.4,70.0,0.0,0.0
374700000.0,2021-05-04 03:40:00,48.2481,-123.443325,11.95,18.75,70.0,0.0,0.0
374700000.0,2021-05-04 03:45:00,48.266515,-123.43375,12.65,18.5,70.0,0.0,0.0
374700000.0,2021-05-04 03:50:00,48.28151,-123.426255,12.65,17.8,70.0,0.0,0.0
374700000.0,2021-05-04 03:55:00,48.295895,-123.419155,11.2,18.6,70.0,0.0,0.0
374700000.0,2021-05-04 04:00:00,48.310195,-123.41212,9.15,18.1,70.0,0.0,0.0
374700000.0,2021-05-04 04:05:00,48.32221,-123.406215,7.75,18.0,70.0,0.0,0.0
374700000.0,2021-05-04 04:10:00,48.331525,-123.40164,7.35,18.25,70.0,0.0,0.0
374700000.0,2021-05-04 04:15:00,48.34034,-123.39729,7.15,18.5,70.0,0.0,0.0
374700000.0,2021-05-04 04:20:00,48.350295,-123.39208,6.1,19.7,70.0,0.0,0.0
374700000.0,2021-05-04 04:25:00,48.358465,-123.387865,8.85,16.15,70.0,0.0,0.0
374700000.0,2021-05-04 04:30:00,48.3695,-123.372065,10.6,72.25,70.0,0.0,0.0
374700000.0,2021-05-04 04:35:00,48.370645,-123.3508,11.6,92.05,70.0,0.0,0.0
374700000.0,2021-05-04 04:40:00,48.36962,-123.327,13.65,94.7,70.0,0.0,0.0
374700000.0,2021-05-04 04:45:00,48.368625,-123.29456,14.3,79.1,70.0,0.0,0.0
374700000.0,2021-05-04 04:50:00,48.37526,-123.270105,15.0,60.75,70.0,0.0,0.0
374700000.0,2021-05-04 04:55:00,48.38753,-123.24061,15.75,56.9,70.0,0.0,0.0
374700000.0,2021-05-04 05:00:00,48.39981,-123.21334,16.2,51.25,70.0,0.0,0.0
374700000.0,2021-05-04 05:05:00,48.41571,-123.18793,17.2,44.05,70.0,0.0,0.0
374700000.0,2021-05-04 05:10:00,48.43605,-123.16399,17.05,24.45,70.0,0.0,0.0
374700000.0,2021-05-04 05:15:00,48.45469,-123.160515,15.0,350.0,70.0,0.0,0.0
374700000.0,2021-05-04 05:20:00,48.47762,-123.16991,16.15,341.75,70.0,0.0,0.0
374700000.0,2021-05-04 05:25:00,48.50058,-123.182095,15.5,343.9,70.0,0.0,0.0
374700000.0,2021-05-04 05:30:00,48.518905,-123.189745,15.75,343.4,70.0,0.0,0.0
374700000.0,2021-05-04 05:35:00,48.54166,-123.200115,15.8,344.05,70.0,0.0,0.0
374700000.0,2021-05-04 05:40:00,48.559645,-123.20755,15.6,344.6,70.0,0.0,0.0
374700000.0,2021-05-04 05:45:00,48.583355,-123.215605,16.3,348.5,70.0,0.0,0.0
374700000.0,2021-05-04 05:50:00,48.607835,-123.223735,16.8,348.45,70.0,0.0,0.0
374700000.0,2021-05-04 05:55:00,48.62799,-123.230105,16.15,347.7,70.0,0.0,0.0
374700000.0,2021-05-04 06:00:00,48.648985,-123.23731,15.3,347.15,70.0,0.0,0.0
374700000.0,2021-05-04 06:05:00,48.66953,-123.244525,15.5,346.8,70.0,0.0,0.0
374700000.0,2021-05-04 06:10:00,48.688225,-123.24718,15.7,8.6,70.0,0.0,0.0
374700000.0,2021-05-04 06:15:00,48.704245,-123.22797,14.7,64.85,70.0,0.0,0.0
374700000.0,2021-05-04 06:20:00,48.71294,-123.200005,15.6,64.2,70.0,0.0,0.0
374700000.0,2021-05-04 06:25:00,48.72461,-123.16465,16.2,62.95,70.0,0.0,0.0
374700000.0,2021-05-04 06:30:00,48.733395,-123.134,16.15,67.8,70.0,0.0,0.0
374700000.0,2021-05-04 06:35:00,48.740525,-123.103645,15.4,68.1,70.0,0.0,0.0
374700000.0,2021-05-04 06:40:00,48.750055,-123.071525,15.65,62.9,70.0,0.0,0.0
374700000.0,2021-05-04 06:45:00,48.75941,-123.046515,15.35,59.6,70.0,0.0,0.0
374700000.0,2021-05-04 06:50:00,48.773825,-123.02012,15.8,43.9,70.0,0.0,0.0
374700000.0,2021-05-04 06:55:00,48.788225,-123.00127,15.1,28.75,70.0,0.0,0.0
374700000.0,2021-05-04 07:00:00,48.808585,-122.998615,14.2,346.95,70.0,0.0,0.0
374700000.0,2021-05-04 07:05:00,48.82677,-123.00978,13.95,334.45,70.0,0.0,0.0
374700000.0,2021-05-04 07:10:00,48.845595,-123.02548,14.85,328.2,70.0,0.0,0.0
374700000.0,2021-05-04 07:15:00,48.85855,-123.03965,15.1,322.95,70.0,0.0,0.0
374700000.0,2021-05-04 07:20:00,48.878525,-123.0633,14.65,322.45,70.0,0.0,0.0
374700000.0,2021-05-04 07:25:00,48.8923,-123.079135,13.9,323.25,70.0,0.0,0.0
374700000.0,2021-05-04 07:30:00,48.907735,-123.100055,14.0,312.7,70.0,0.0,0.0
374700000.0,2021-05-04 07:35:00,48.92143,-123.122945,13.75,312.1,70.0,0.0,0.0
374700000.0,2021-05-04 07:40:00,48.93361,-123.14324,13.55,312.3,70.0,0.0,0.0
374700000.0,2021-05-04 07:45:00,48.945595,-123.162775,13.75,312.95,70.0,0.0,0.0
374700000.0,2021-05-04 07:50:00,48.956795,-123.18133,13.9,312.35,70.0,0.0,0.0
374700000.0,2021-05-04 07:55:00,48.97343,-123.20872,14.0,312.75,70.0,0.0,0.0
374700000.0,2021-05-04 08:00:00,48.986915,-123.23096,14.35,312.5,70.0,0.0,0.0
374700000.0,2021-05-04 08:05:00,49.000225,-123.25242,14.2,314.4,70.0,0.0,0.0
374700000.0,2021-05-04 08:10:00,49.01351,-123.272945,14.1,314.9,70.0,0.0,0.0
374700000.0,2021-05-04 08:15:00,49.02832,-123.295335,14.1,315.55,70.0,0.0,0.0
374700000.0,2021-05-04 08:20:00,49.03903,-123.311475,13.95,314.85,70.0,0.0,0.0
374700000.0,2021-05-04 08:25:00,49.052365,-123.33194,13.9,314.9,70.0,0.0,0.0
374700000.0,2021-05-04 08:30:00,49.06746,-123.35525,13.8,313.7,70.0,0.0,0.0
374700000.0,2021-05-04 08:35:00,49.078,-123.37365,13.6,305.65,70.0,0.0,0.0
374700000.0,2021-05-04 08:40:00,49.090525,-123.406575,13.95,299.4,70.0,0.0,0.0
374700000.0,2021-05-04 08:45:00,49.10152,-123.43666,14.3,299.7,70.0,0.0,0.0
374700000.0,2021-05-04 08:50:00,49.108135,-123.454245,14.4,299.9,70.0,0.0,0.0
374700000.0,2021-05-04 08:55:00,49.11893,-123.48401,14.3,298.5,70.0,0.0,0.0
374700000.0,2021-05-04 09:00:00,49.12601,-123.503915,14.25,297.45,70.0,0.0,0.0
374700000.0,2021-05-04 09:05:00,49.13622,-123.535795,14.0,295.6,70.0,0.0,0.0
374700000.0,2021-05-04 09:10:00,49.142795,-123.55667,13.9,295.6,70.0,0.0,0.0
374700000.0,2021-05-04 09:15:00,49.15601,-123.59658,13.9,299.5,70.0,0.0,0.0
374700000.0,2021-05-04 09:20:00,49.16255,-123.613995,13.85,299.9,70.0,0.0,0.0
374700000.0,2021-05-04 09:25:00,49.17323,-123.64202,14.0,300.1,70.0,0.0,0.0
374700000.0,2021-05-04 09:30:00,49.1819,-123.665075,14.1,299.45,70.0,0.0,0.0
374700000.0,2021-05-04 09:35:00,49.19226,-123.69355,14.0,298.85,70.0,0.0,0.0
374700000.0,2021-05-04 09:40:00,49.200325,-123.71648,14.0,297.5,70.0,0.0,0.0
374700000.0,2021-05-04 09:45:00,49.210465,-123.746065,13.95,298.6,70.0,0.0,0.0
374700000.0,2021-05-04 09:50:00,49.218505,-123.7709,13.6,289.1,70.0,0.0,0.0
374700000.0,2021-05-04 09:55:00,49.22247,-123.796945,13.8,280.1,70.0,0.0,0.0
374700000.0,2021-05-04 10:00:00,49.22462,-123.82587,12.25,268.65,70.0,0.0,0.0
374700000.0,2021-05-04 10:05:00,49.224655,-123.85336,11.05,272.35,70.0,0.0,0.0
374700000.0,2021-05-04 10:10:00,49.22508,-123.870235,10.2,272.3,70.0,0.0,0.0
374700000.0,2021-05-04 10:15:00,49.22533,-123.89043,7.8,262.0,70.0,0.0,0.0
374700000.0,2021-05-04 10:20:00,49.22101,-123.900415,5.3,213.85,70.0,0.0,0.0
374700000.0,2021-05-04 10:25:00,49.21507,-123.906495,5.1,217.85,70.0,0.0,0.0
374700000.0,2021-05-04 10:30:00,49.209425,-123.91386,3.45,222.0,70.0,0.0,0.0
374700000.0,2021-05-04 10:35:00,49.20725,-123.91681,1.6,219.85,70.0,0.0,0.0
374700000.0,2021-05-04 10:40:00,49.206555,-123.91734,1.05,40.75,70.0,0.0,0.0
374700000.0,2021-05-04 10:45:00,49.20669,-123.91715,1.0,35.5,70.0,0.0,0.0
374700000.0,2021-05-12 00:15:00,,,,,70.0,0.0,1.0
374700000.0,2021-05-12 00:20:00,49.20837,-123.919135,1.9,306.65,70.0,0.0,1.0
374700000.0,2021-05-12 00:25:00,49.209215,-123.92461,4.85,331.5,70.0,0.0,1.0
374700000.0,2021-05-12 00:30:00,49.21598,-123.91809,8.75,47.35,70.0,0.0,1.0
374700000.0,2021-05-12 00:35:00,49.22364,-123.90269,11.55,57.3,70.0,0.0,1.0
374700000.0,2021-05-12 00:40:00,49.23213,-123.87513,12.55,67.1,70.0,0.0,1.0
374700000.0,2021-05-12 00:45:00,49.23844,-123.851815,12.85,67.5,70.0,0.0,1.0
374700000.0,2021-05-12 00:50:00,49.244605,-123.827835,13.15,74.05,70.0,0.0,1.0
374700000.0,2021-05-12 00:55:00,49.249105,-123.795935,13.55,78.7,70.0,0.0,1.0
374700000.0,2021-05-12 01:00:00,49.25202,-123.770025,13.9,83.5,70.0,0.0,1.0
374700000.0,2021-05-12 01:05:00,49.25442,-123.73741,14.3,83.95,70.0,0.0,1.0
374700000.0,2021-05-12 01:10:00,49.25628,-123.71071,14.45,84.2,70.0,0.0,1.0
374700000.0,2021-05-12 01:15:00,49.25846,-123.677145,14.5,84.3,70.0,0.0,1.0
374700000.0,2021-05-12 01:20:00,49.2603,-123.64989,14.5,84.2,70.0,0.0,1.0
374700000.0,2021-05-12 01:25:00,49.262665,-123.61532,14.6,84.3,70.0,0.0,1.0
374700000.0,2021-05-12 01:30:00,49.264505,-123.587735,14.45,84.15,70.0,0.0,1.0
374700000.0,2021-05-12 01:35:00,49.26664,-123.55397,14.0,84.75,70.0,0.0,1.0
374700000.0,2021-05-12 01:40:00,49.26867,-123.52863,12.9,80.2,70.0,0.0,1.0
374700000.0,2021-05-12 01:45:00,49.271365,-123.50512,11.75,80.5,70.0,0.0,1.0
374700000.0,2021-05-12 01:50:00,49.274555,-123.477185,11.25,80.25,70.0,0.0,1.0
374700000.0,2021-05-12 01:55:00,49.277995,-123.456225,11.45,74.25,70.0,0.0,1.0
374700000.0,2021-05-12 02:00:00,49.282115,-123.433305,11.6,75.95,70.0,0.0,1.0
374700000.0,2021-05-12 02:05:00,49.28639,-123.407915,11.6,75.5,70.0,0.0,1.0
374700000.0,2021-05-12 02:10:00,49.290475,-123.384795,11.7,74.85,70.0,0.0,1.0
374700000.0,2021-05-12 02:15:00,49.29531,-123.35741,11.9,74.95,70.0,0.0,1.0
374700000.0,2021-05-12 02:20:00,49.29896,-123.3342,12.1,77.1,70.0,0.0,1.0
374700000.0,2021-05-12 02:25:00,49.30257,-123.309985,12.15,77.05,70.0,0.0,1.0
374700000.0,2021-05-12 02:30:00,49.30612,-123.28639,12.1,77.75,70.0,0.0,1.0
374700000.0,2021-05-12 02:35:00,49.31032,-123.25736,11.35,77.6,70.0,0.0,1.0
374700000.0,2021-05-12 02:40:00,49.31297,-123.238935,8.25,77.9,70.0,0.0,1.0
374700000.0,2021-05-12 02:45:00,49.314855,-123.22521,6.55,78.55,70.0,0.0,1.0
374700000.0,2021-05-12 02:50:00,49.316785,-123.210685,5.55,78.4,70.0,0.0,1.0
374700000.0,2021-05-12 02:55:00,49.31831,-123.19983,5.15,81.5,70.0,0.0,1.0
374700000.0,2021-05-12 03:00:00,49.31904,-123.19027,6.2,86.3,70.0,0.0,1.0
374700000.0,2021-05-12 03:05:00,49.31853,-123.16891,10.55,94.95,70.0,0.0,1.0
374700000.0,2021-05-12 03:10:00,49.31682,-123.14771,10.5,101.5,70.0,0.0,1.0
374700000.0,2021-05-12 03:15:00,49.311055,-123.130125,9.85,124.85,70.0,0.0,1.0
374700000.0,2021-05-12 03:20:00,49.301465,-123.10619,8.35,117.65,70.0,0.0,1.0
374700000.0,2021-05-12 03:25:00,49.298825,-123.09532,6.8,102.2,70.0,0.0,1.0
374700000.0,2021-05-12 03:30:00,49.298175,-123.0826,6.1,88.6,70.0,0.0,1.0
374700000.0,2021-05-12 03:35:00,49.298305,-123.07074,4.55,91.2,70.0,0.0,1.0
374700000.0,2021-05-12 03:40:00,49.29842,-123.06195,3.75,83.55,70.0,0.0,1.0
374700000.0,2021-05-12 03:45:00,49.299105,-123.05568,2.65,73.0,70.0,0.0,1.0
374700000.0,2021-05-12 03:50:00,49.30085,-123.051995,1.85,43.8,70.0,0.0,1.0
374700000.0,2021-05-12 03:55:00,49.30243,-123.04981,1.0,35.8,70.0,0.0,1.0
374700000.0,2021-05-12 04:00:00,49.30256,-123.04965,1.0,31.3,70.0,0.0,1.0
374700000.0,2021-05-16 18:00:00,,,,,70.0,0.0,2.0
374700000.0,2021-05-16 18:05:00,49.302055,-123.05024,1.05,218.05,70.0,0.0,2.0
374700000.0,2021-05-16 18:10:00,49.30075,-123.052275,1.6,240.95,70.0,0.0,2.0
374700000.0,2021-05-16 18:15:00,49.30062,-123.052435,1.4,177.5,70.0,0.0,2.0
374700000.0,2021-05-16 18:20:00,49.29886,-123.05859,5.55,264.45,70.0,0.0,2.0
374700000.0,2021-05-16 18:25:00,49.298655,-123.071725,7.85,270.35,70.0,0.0,2.0
374700000.0,2021-05-16 18:30:00,49.30038,-123.092915,9.7,282.9,70.0,0.0,2.0
374700000.0,2021-05-16 18:35:00,49.304535,-123.11134,10.4,293.55,70.0,0.0,2.0
374700000.0,2021-05-16 18:40:00,49.312745,-123.13297,10.3,304.05,70.0,0.0,2.0
374700000.0,2021-05-16 18:45:00,49.31834,-123.15223,11.2,282.15,70.0,0.0,2.0
374700000.0,2021-05-16 18:50:00,49.320835,-123.174205,11.65,280.15,70.0,0.0,2.0
374700000.0,2021-05-16 18:55:00,49.32324,-123.19833,11.85,272.7,70.0,0.0,2.0
374700000.0,2021-05-16 19:00:00,49.322665,-123.22589,11.7,266.95,70.0,0.0,2.0
374700000.0,2021-05-16 19:05:00,49.31804,-123.253495,12.2,253.4,70.0,0.0,2.0
374700000.0,2021-05-16 19:10:00,49.311885,-123.275945,12.3,240.25,70.0,0.0,2.0
374700000.0,2021-05-16 19:15:00,49.301775,-123.296115,12.55,228.85,70.0,0.0,2.0
374700000.0,2021-05-16 19:20:00,49.290985,-123.31349,12.6,224.8,70.0,0.0,2.0
374700000.0,2021-05-16 19:25:00,49.27414,-123.33148,12.35,203.2,70.0,0.0,2.0
374700000.0,2021-05-16 19:30:00,49.258175,-123.338575,12.75,192.8,70.0,0.0,2.0
374700000.0,2021-05-16 19:35:00,49.242495,-123.34393,13.0,191.0,70.0,0.0,2.0
374700000.0,2021-05-16 19:40:00,49.225225,-123.34903,13.1,190.8,70.0,0.0,2.0
374700000.0,2021-05-16 19:45:00,49.208585,-123.35386,13.1,190.75,70.0,0.0,2.0
374700000.0,2021-05-16 19:50:00,49.18707,-123.359965,13.2,190.4,70.0,0.0,2.0
374700000.0,2021-05-16 19:55:00,49.170155,-123.36474,13.3,190.3,70.0,0.0,2.0
374700000.0,2021-05-16 20:00:00,49.15386,-123.369395,13.4,190.65,70.0,0.0,2.0
374700000.0,2021-05-16 20:05:00,49.134025,-123.375055,13.5,190.6,70.0,0.0,2.0
374700000.0,2021-05-16 20:10:00,49.11711,-123.380085,13.6,191.0,70.0,0.0,2.0
374700000.0,2021-05-16 20:15:00,49.096225,-123.386425,13.55,191.35,70.0,0.0,2.0
374700000.0,2021-05-16 20:20:00,49.07974,-123.390165,13.15,183.9,70.0,0.0,2.0
374700000.0,2021-05-16 20:25:00,49.062845,-123.38541,12.85,157.5,70.0,0.0,2.0
374700000.0,2021-05-16 20:30:00,49.045405,-123.367915,13.25,141.25,70.0,0.0,2.0
374700000.0,2021-05-16 20:35:00,49.0325,-123.35004,13.75,135.4,70.0,0.0,2.0
374700000.0,2021-05-16 20:40:00,49.019565,-123.330265,14.2,134.7,70.0,0.0,2.0
374700000.0,2021-05-16 20:45:00,49.00462,-123.30699,14.3,133.55,70.0,0.0,2.0
374700000.0,2021-05-16 20:50:00,48.99232,-123.28728,14.3,133.4,70.0,0.0,2.0
374700000.0,2021-05-16 20:55:00,48.977285,-123.263325,14.3,133.75,70.0,0.0,2.0
374700000.0,2021-05-16 21:00:00,48.965505,-123.24455,14.3,133.4,70.0,0.0,2.0
374700000.0,2021-05-16 21:05:00,48.95107,-123.22128,14.3,133.5,70.0,0.0,2.0
