mmsi,postime,lat,lon,sog,cog,VesselType,Status,TrackID
414062000.0,2022-07-09 00:25:00,21.783398,-110.747606,11.416667,313.433333,70.0,0.0,0.0
414062000.0,2022-07-09 00:30:00,21.79428,-110.759985,11.55,312.95,70.0,0.0,0.0
414062000.0,2022-07-09 00:35:00,21.804025,-110.770485,11.4,313.35,70.0,0.0,0.0
414062000.0,2022-07-09 00:40:00,21.81643,-110.78473,11.3,314.0,70.0,0.0,0.0
414062000.0,2022-07-09 00:45:00,21.82585,-110.795125,11.4,314.3,70.0,0.0,0.0
414062000.0,2022-07-09 00:50:00,21.836505,-110.80699,11.4,312.65,70.0,0.0,0.0
414062000.0,2022-07-09 00:55:00,21.848955,-110.820935,11.45,314.6,70.0,0.0,0.0
414062000.0,2022-07-09 01:00:00,21.85917,-110.832265,11.6,316.3,70.0,0.0,0.0
414062000.0,2022-07-09 01:05:00,21.871495,-110.845865,11.6,316.0,70.0,0.0,0.0
414062000.0,2022-07-09 01:10:00,21.88595,-110.86137,11.566667,314.066656,70.0,0.0,0.0
414062000.0,2022-07-09 01:15:00,21.89185,-110.86775,11.533333,314.533344,70.0,0.0,0.0
414062000.0,2022-07-09 01:20:00,21.90758,-110.88457,11.45,314.1,70.0,0.0,0.0
414062000.0,2022-07-09 01:25:00,21.91674,-110.894415,11.4,316.6,70.0,0.0,0.0
414062000.0,2022-07-09 01:30:00,21.92399,-110.90203,11.45,316.05,70.0,0.0,0.0
414062000.0,2022-07-09 01:35:00,21.93679,-110.915577,11.5,316.433325,70.0,0.0,0.0
414062000.0,2022-07-09 01:40:00,21.94373,-110.922913,11.5,316.866675,70.0,0.0,0.0
414062000.0,2022-07-09 01:45:00,21.963235,-110.94391,11.4,312.45,70.0,0.0,0.0
414062000.0,2022-07-09 01:50:00,21.973135,-110.955725,11.3,311.95,70.0,0.0,0.0
414062000.0,2022-07-09 01:55:00,21.98113,-110.96576,11.3,310.2,70.0,0.0,0.0
414062000.0,2022-07-09 02:00:00,21.99223,-110.979925,11.3,310.3,70.0,0.0,0.0
414062000.0,2022-07-09 02:05:00,22.001835,-110.992205,11.3,309.05,70.0,0.0,0.0
414062000.0,2022-07-09 02:10:00,22.013465,-111.00721,11.3,307.8,70.0,0.0,0.0
414062000.0,2022-07-09 02:15:00,22.02402,-111.020665,11.3,310.1,70.0,0.0,0.0
414062000.0,2022-07-09 02:20:00,22.033775,-111.033255,11.3,308.45,70.0,0.0,0.0
414062000.0,2022-07-09 02:25:00,22.047685,-111.051048,11.35,310.4,70.0,0.0,0.0
414062000.0,2022-07-09 02:30:00,22.05495,-111.060375,11.3,310.5,70.0,0.0,0.0
414062000.0,2022-07-09 02:35:00,22.062215,-111.069702,11.25,310.6,70.0,0.0,0.0
414062000.0,2022-07-09 02:40:00,22.07304,-111.08356,11.25,308.25,70.0,0.0,0.0
414062000.0,2022-07-09 02:45:00,22.08581,-111.100823,11.3,306.633333,70.0,0.0,0.0
414062000.0,2022-07-09 02:50:00,22.09358,-111.111257,11.3,306.766667,70.0,0.0,0.0
414062000.0,2022-07-09 02:55:00,22.10252,-111.12325,11.3,308.05,70.0,0.0,0.0
414062000.0,2022-07-09 03:00:00,22.113435,-111.137335,11.25,307.5,70.0,0.0,0.0
414062000.0,2022-07-09 03:05:00,22.123165,-111.150615,11.3,307.0,70.0,0.0,0.0
414062000.0,2022-07-09 03:10:00,22.131725,-111.162405,11.3,306.25,70.0,0.0,0.0
414062000.0,2022-07-09 03:15:00,22.14321,-111.179035,11.35,306.3,70.0,0.0,0.0
414062000.0,2022-07-09 03:20:00,22.1527,-111.192765,11.45,304.9,70.0,0.0,0.0
414062000.0,2022-07-09 03:25:00,22.15931,-111.20176,11.5,309.0,70.0,0.0,0.0
414062000.0,2022-07-09 03:30:00,22.170765,-111.21716,11.4,308.05,70.0,0.0,0.0
414062000.0,2022-07-09 03:35:00,22.181325,-111.23141,11.4,308.8,70.0,0.0,0.0
414062000.0,2022-07-09 03:40:00,22.19163,-111.24548,11.4,309.15,70.0,0.0,0.0
414062000.0,2022-07-09 03:45:00,22.20219,-111.25943,11.3,310.1,70.0,0.0,0.0
414062000.0,2022-07-09 03:50:00,22.211965,-111.272015,11.3,309.85,70.0,0.0,0.0
414062000.0,2022-07-09 03:55:00,22.221835,-111.28513,11.25,307.95,70.0,0.0,0.0
414062000.0,2022-07-09 04:00:00,22.2312,-111.297485,11.2,308.75,70.0,0.0,0.0
414062000.0,2022-07-09 04:05:00,22.242272,-111.312312,11.075,307.424999,70.0,0.0,0.0
414062000.0,2022-07-09 04:10:00,22.250455,-111.323235,11.05,307.55,70.0,0.0,0.0
414062000.0,2022-07-09 04:15:00,22.258638,-111.334158,11.025,307.675001,70.0,0.0,0.0
414062000.0,2022-07-09 04:20:00,22.273908,-111.354446,10.96,308.079987,70.0,0.0,0.0
414062000.0,2022-07-09 04:25:00,22.280996,-111.363812,10.92,308.359993,70.0,0.0,0.0
414062000.0,2022-07-09 04:30:00,22.288084,-111.373178,10.88,308.640007,70.0,0.0,0.0
414062000.0,2022-07-09 04:35:00,22.295172,-111.382544,10.84,308.920013,70.0,0.0,0.0
414062000.0,2022-07-09 04:40:00,22.305305,-111.395895,10.8,308.7,70.0,0.0,0.0
414062000.0,2022-07-09 04:45:00,22.31452,-111.40794,10.7,308.35,70.0,0.0,0.0
414062000.0,2022-07-09 04:50:00,22.32743,-111.425035,10.6,310.4,70.0,0.0,0.0
414062000.0,2022-07-09 04:55:00,22.335845,-111.43608,10.5,308.7,70.0,0.0,0.0
414062000.0,2022-07-09 05:00:00,22.34473,-111.447955,10.5,310.2,70.0,0.0,0.0
414062000.0,2022-07-09 05:05:00,22.353955,-111.4597,10.6,308.75,70.0,0.0,0.0
